id,word_representation,outwear,top,trousers,women dresses,women skirts
1460,w207614 w194000 w114514 w320917 w186648 w33992 w155034 w34893 w60715 w281031 w70969 w207614 w34893 w751 w20297 w115549 w213509 w392167,1,1,1,0,0
4668,w270233 w187972 w240587 w34504 w186076 w289586 w381553 w162965 w66980 w194870 w5260 w93366 w195317 w286461 w34893 w87179 w39218 w19390 w339029 w331534 w34234 w111939 w253354 w127234 w341569 w252620 w234583 w239430 w33992,1,1,0,0,0
296,w195317 w205904 w321998 w194870 w500052 w286461 w87594 w70969 w217871 w173688 w85858 w295698 w241910,0,0,1,0,0
838,w371004 w500024 w27013 w30571 w172251 w127717 w399554 w63426 w166407 w308768 w338476 w80220 w109047 w222757 w217871 w114650 w186648 w7643 w360226 w33992,0,1,1,0,0
245,w93366 w194870 w393987 w39222 w174897 w195317 w271715 w286461 w89538 w382662 w111248 w255331 w12685 w275199 w374393 w204762 w101681 w368809 w355126 w314686 w322219 w357832 w186076 w66980 w194870 w189105,0,0,1,0,0
1351,w500126 w240587 w286461 w145577 w20297 w374393 w23969 w84287 w109896 w255783 w198565 w223408 w380494 w277040 w280823 w221983 w217871 w83808 w254160 w197783 w221983,0,0,0,0,1
4541,w230409 w33852 w109269 w369689 w377961 w217871 w286596 w62255 w195698 w293013 w218049 w294820 w33992 w270233 w223897 w19283 w260920 w34893 w81461 w105773 w375163 w71220 w217871 w327774 w90685 w34893 w374393 w261297 w68021 w386149 w241910,0,1,1,0,0
5862,w195317 w194130 w382355 w374393 w399365 w500013 w135431 w111498 w385444 w338476 w241910 w391554 w239044 w311583 w34893 w111248 w315535 w236919 w3366 w162756 w342007 w500454 w1867 w120979,1,1,1,0,0
1212,w42169 w194870 w94172 w254516 w228763 w79880 w92187 w241910 w306830 w34893 w346100 w225739 w194870 w289829 w373432 w94172 w301038 w199505 w304051 w386149 w92187 w241910 w62789,0,0,1,0,0
2842,w194870 w236280 w256905 w66217 w207614 w172013 w169548 w195815 w256553 w37419 w218713 w89538 w49235 w206393 w15393 w217871 w204762 w150363 w82660 w500034 w279289 w378979 w335583 w66217 w207614 w189105 w384336 w236835,1,0,0,0,0
4288,w195317 w102200 w381413 w34893 w361808 w365489 w247466 w105773 w238644 w395350 w17904 w26791 w34893 w121255 w193800 w256214 w384021 w334456 w116919 w259930,1,1,1,0,0
2334,w155034 w182887 w89538 w368487 w276473 w197783 w193800 w335875 w120979 w186076 w240587 w217871 w207614 w261297 w68021 w368487 w380494 w332345 w240587 w148781,0,1,1,0,0
3360,w195317 w194870 w167540 w388071 w82026 w126394 w225739 w34893 w111248 w500029 w111248 w241910 w217871 w111248 w170130 w185790 w342007 w391554 w125056 w225739 w162965,1,0,1,0,0
7033,w382662 w32497 w121749 w8583 w36882 w308610 w197783 w193800 w277040 w256757 w118125 w120979 w82325 w276703 w378116 w201479 w99560 w234775 w71240,1,1,0,0,0
4774,w102200 w186076 w306817 w286461 w34893 w39218 w261297 w173430 w120979 w250138,0,0,0,1,0
3022,w372212 w127707 w186076 w282945 w380881 w66980 w36069 w317814 w500009 w71392 w253067 w331536 w394246 w33992,1,1,0,0,0
809,w383444 w161756 w225970 w9426 w320917 w177163 w1867 w120979 w239661 w311583 w70440 w48576 w85032 w155034 w311583 w272812 w166786 w322532 w230612 w4564 w109047,0,1,1,0,0
1068,w135270 w217871 w198315 w254516 w305202 w6691 w500094 w1867 w120979 w20297 w239332 w56311 w34893 w81629 w345945 w145683 w360226 w96414 w239430 w120979,0,1,0,0,0
5555,w194870 w220342 w308610 w261297 w250980 w392167 w311583 w162756 w120502 w295346 w263923 w314686 w500510 w186076 w194870 w44158 w336842 w384021 w173688 w222895 w376233 w250138,1,0,1,1,0
2278,w157401 w229673 w256553 w286461 w34893 w320917 w116919 w333024 w70856 w221983 w360424 w290610 w50316 w104709 w384021 w250138 w111248,0,0,0,1,1
59,w186457 w373517 w294269 w209913 w24292 w66980 w224831 w195317 w34893 w111248 w341569 w291836 w319927 w70969 w312941 w378116 w50433 w138132 w134784 w342007,1,0,1,0,0
2203,w237465 w167111 w279437 w194870 w351537 w385820 w39218 w331534 w1867 w120979 w150520 w34893 w189307 w352013 w144920 w187552 w165834 w236919 w59869 w236725 w66980 w384336 w241910,0,1,1,0,0
1350,w137669 w34893 w204762 w362007 w197783 w48576 w311583 w7718 w330955 w39302 w193067 w66980 w358149 w119162 w121255 w193800 w163007,1,0,1,0,0
6581,w116919 w85858 w280823 w250138 w378979 w335583 w68504 w142139 w66801 w374393 w260975 w115549 w213509 w173688 w399554 w133070,0,0,1,1,0
3075,w158995 w241780 w332305 w127737 w223408 w500169 w19617 w34893 w111248 w399365 w500013 w135431 w238625 w366139 w161247 w168723 w248379 w241910 w194870 w12216,0,0,1,0,1
3244,w334904 w225739 w194870 w158353 w320917 w256214 w384021 w75397 w247037 w263923 w366139 w241910 w217871 w230409 w500012 w186457 w155034 w236731 w186648 w380494 w15393,1,0,1,0,0
2366,w195317 w256553 w286461 w204762 w150363 w373033 w279167 w36882 w66980 w194870 w42169 w251935 w185379 w34893 w111248 w14631 w263923 w314686,0,1,1,0,0
3292,w270233 w187972 w240587 w34504 w186076 w289586 w381553 w162965 w66980 w194870 w5260 w93366 w195317 w254429 w34893 w87179 w39218 w327814 w126631 w119716 w12685 w253354 w127234 w135431 w118125 w120979,0,1,1,0,0
3771,w254516 w251004 w206393 w15393 w356796 w326106 w34893 w217578 w186076 w337250 w349078 w204762 w314861 w194870 w398740 w338476 w80220 w105389 w230346,1,0,1,0,0
6399,w136665 w34234 w121255 w193800 w118125 w311583 w500335 w500037 w256214 w71240 w82325 w276703 w75959 w380494 w12685,1,1,1,0,0
6516,w256553 w70995 w186457 w194870 w59869 w286461 w34893 w223408 w395130 w165609 w228248 w70969 w111248 w173688 w347760 w26335 w29380 w241910,0,0,1,0,0
6781,w256826 w34893 w367508 w751 w66217 w234583 w101837 w104397 w250138 w207476 w375088 w6645 w202665 w86171 w109047,0,0,1,1,0
4339,w34893 w27432 w150404 w221983 w389481 w93366 w34893 w86449 w207614 w51947 w119705 w159413 w59496 w189113 w500044 w500064 w267098 w276473 w12685,0,0,1,0,1
2818,w256826 w294195 w34893 w367508 w500037 w34893 w171137 w221983 w500216 w1867 w120979,0,1,0,0,1
2036,w195317 w321998 w194870 w500052 w158353 w286461 w286596 w335875 w115724 w120979 w217871 w121255 w193800 w256214 w384021 w334456,0,1,0,0,0
683,w42169 w194870 w94172 w225739 w109544 w75959 w122531 w75397 w254429 w306830 w34893 w225739 w194870 w289829 w373432 w94172 w371725 w198528 w173688 w399554 w241910,1,0,1,0,0
4354,w42169 w194870 w94172 w225739 w254516 w204762 w150363 w331806 w325608 w254429 w306830 w34893 w225739 w194870 w289829 w373432 w94172 w26335 w74232 w392167,1,0,1,0,0
2646,w342153 w175602 w118125 w120979 w7718 w21558 w127109 w225279 w48776 w197783 w237465 w256553 w218713 w243012 w115114 w186457 w107942,0,1,1,0,0
2347,w207476 w375088 w6645 w202665 w86171 w15393 w256905 w292000 w217871 w148650 w220790 w233042 w207614 w20894 w247655 w136109 w277040 w365489 w272605 w15393,1,0,0,0,0
7203,w204762 w150363 w25638 w135270 w1867 w120979 w203093 w162025 w34893 w371640 w371076 w186076 w84933 w35857 w303336 w204762 w150363 w25638 w342007,1,1,0,0,0
5504,w173317 w207614 w553 w335611 w240417 w304051 w385444 w71240 w66980 w392147 w373260 w322219 w245476 w52265 w217871 w30555 w296675 w207614 w34893 w338587 w267311 w186076 w222433 w34893 w341569 w7718 w194870 w131051 w386275 w36882 w311583 w34893 w751 w386149 w120979,1,1,0,0,0
1233,w373517 w347736 w159941 w34893 w39218 w223408 w500346 w276473 w133005 w500347 w93366 w45765 w93366 w34893 w234907 w263923 w241910,0,0,1,0,0
5154,w195317 w205904 w321998 w194870 w158353 w286461 w277040 w239430 w259930 w217871 w115724 w338587 w158353 w162756 w342007,1,0,1,0,0
4438,w34893 w374393 w83112 w286461 w173688 w399554 w272605 w70969 w311583 w390708 w311583 w27432 w26335 w162756 w163996 w365489 w15393 w395855 w218713 w194870 w10271,1,0,1,0,0
1358,w392692 w194870 w334149 w368487 w12685 w217871 w395130 w165609 w195698 w48776 w338476 w80220 w374577 w311583 w286596 w278986 w314686,0,0,1,0,0
5525,w195317 w186076 w151648 w155034 w311583 w34893 w500289 w12685 w114391 w397585 w311859 w1867 w120979,0,1,1,0,0
2622,w256553 w70995 w186457 w194870 w59869 w286461 w34893 w223408 w234775 w118355 w54702 w368487 w335875 w120979 w111248 w195883 w131688 w171593 w36882,0,1,0,0,0
1688,w241163 w218210 w295366 w21643 w34893 w134152 w181937 w49974 w319927 w280823 w221983 w311583 w500061 w322219 w144920 w172251 w105773 w194870 w373782 w47554 w115724 w342007,1,0,0,0,1
5574,w135270 w217871 w198315 w254516 w207912 w360226 w280823 w221983 w20297 w239332 w56311 w34893 w81629 w155657 w345243 w234583 w384021 w376233 w250138,0,0,0,1,1
5146,w112319 w66980 w194870 w167930 w260687 w195815 w500107 w39222 w207614 w194870 w316201 w20297 w87218 w236352 w374393 w34893 w109106 w47586 w169896 w341001 w250138 w34893 w386149 w267864 w76913 w250138,0,0,0,1,0
4524,w267864 w74767 w121255 w193800 w71240 w203093 w162025 w34893 w391937 w371076 w186076 w84933 w35857 w303336 w261297 w276703 w241910,1,0,1,0,0
5372,w29880 w84933 w202485 w286596 w276473 w134621 w97882 w120563 w12685 w270233 w177420 w41327 w151648 w155034 w152735 w279541 w334524 w217871 w279522 w43233 w186076 w399290 w279437 w22966 w329599 w380347 w115724 w302338 w155657 w116057,1,0,1,0,0
6391,w237465 w125056 w67524 w217871 w230090 w286461 w89538 w276473 w217871 w188324 w139689 w197623 w390708 w250138 w34893 w286297 w164528 w234583 w285689,1,0,0,1,0
4017,w153315 w36882 w239332 w264542 w240587 w194870 w294269 w374393 w106327 w270233 w261113 w374393 w247655 w204698 w34893 w253845 w20297 w312941 w217871 w89538 w331534 w286596 w120979,0,1,0,0,0
5508,w63426 w75397 w378979 w68504 w372126 w142139 w66801 w374393 w260975 w342014 w342007,1,0,0,0,0
5465,w151648 w34893 w200785 w47554 w188610 w15393 w194870 w46358 w174229 w385820 w280823 w221983 w217871 w296767 w384530 w185379 w155411 w29880 w500001 w148650 w311583 w230522 w204540 w61795 w119162,1,0,0,0,1
127,w186457 w373517 w294269 w209913 w24292 w66980 w195317 w127737 w34893 w111248 w173688 w347760 w386937 w380494 w241910 w312941 w336139 w27377 w395589 w68396 w396148 w36882,0,1,1,0,0
3076,w383437 w374393 w34893 w87179 w289496 w500058 w153315 w219413 w1867 w120979 w290531 w373517 w284027 w384021 w142655 w75397,1,1,0,0,0
4703,w372212 w127707 w282945 w391575 w380881 w66980 w313954 w104709 w173430 w120979 w377703 w173688 w85858 w241910,0,1,1,0,0
6863,w195317 w286461 w39218 w379540 w138576 w206393 w15393 w194870 w13069 w42169 w251935 w185379 w34893 w111248 w335611 w240417 w62532 w336335 w138576,1,0,0,0,0
645,w83749 w282225 w194870 w66980 w209018 w384021 w174229 w239430 w333024 w250138 w399365 w161756 w500127 w256214 w71240,1,0,0,1,0
601,w33852 w109269 w369689 w186076 w377961 w217871 w286596 w62255 w241412 w63426 w241910 w311583 w390708 w270233 w223897 w19283 w260920 w34893 w81461 w375163 w71220 w217871 w327774 w90685 w34893 w382355 w374393 w169256 w286596 w195883 w12685,0,0,1,0,0
6882,w195317 w186076 w185000 w194870 w300670 w156065 w500246 w500247 w96683 w15393 w253354 w135431 w394246 w118125 w120979,1,1,0,0,0
3245,w286461 w286596 w276473 w198565 w92187 w121255 w314686 w336548 w317736 w146845 w207614 w270233 w40082 w77840 w34893 w100157 w143460 w186076 w194870 w52572 w20297 w253354 w399365 w500013 w135431 w111498 w385444 w115724 w36882,0,1,1,0,0
5603,w270233 w187972 w240587 w34504 w186076 w289586 w381553 w162965 w66980 w194870 w5260 w93366 w195317 w254429 w34893 w87179 w39218 w115724 w310983 w197783 w47586 w1867 w120979 w253354 w311583 w247037 w85858 w92187 w314686 w500136 w500137,0,1,1,0,0
6395,w237465 w125056 w67524 w217871 w230090 w286461 w89538 w101837 w234583 w277040 w333024 w36882 w250138 w311583 w34893 w386149 w286596 w276473 w12685 w223408,0,0,1,1,0
7321,w225739 w34893 w301260 w205991 w30992 w250138 w313665 w115549 w213509 w138132 w221983 w311583 w160701 w61358 w322219 w139689 w24134 w500222 w250138,0,0,0,1,1
1785,w151648 w34893 w26335 w74232 w247037 w123298 w194870 w127064 w203588 w500022 w81959 w209530 w295346 w12685 w217871 w296767 w384530 w185379 w84933 w155411 w29880 w500001 w311583 w230522 w204540 w61795 w119162,1,0,1,0,0
5360,w167111 w34893 w234583 w113935 w335611 w240417 w336335 w138576 w71240 w111248 w500668 w197783 w193800 w33992,1,1,0,0,0
86,w237465 w125056 w67524 w217871 w230090 w34893 w89538 w388086 w268930 w277040 w333024 w120979 w311583 w34893 w266998 w174229 w276703 w241910,0,1,1,0,0
2961,w194870 w273956 w119716 w374577 w4545 w34893 w374708 w225739 w254516 w187397 w374393 w384027 w261297 w286596 w276473 w314686,0,0,1,0,0
403,w279522 w352852 w277627 w77842 w194870 w293558 w53573 w253354 w281031 w225739 w194870 w371196 w182664 w218713 w286461 w234775 w8992 w381553 w241910 w388086 w268930 w265854 w333024 w277040 w365489 w120979,0,1,1,0,0
7014,w105773 w15521 w174795 w102030 w242257 w241910 w123932 w307460 w12685 w194870 w74442 w365738 w126729 w305814 w399845 w182976 w394873 w61795 w26791 w383444 w115724 w139689 w24134 w15393,1,0,1,0,0
4821,w500287 w280823 w342134 w22890 w221983 w254429 w19283 w207614 w293558 w16587 w113361 w500072 w137817 w295346 w276473 w392147 w314686,0,0,1,0,1
5717,w195317 w34893 w171593 w22890 w342007 w217871 w350923 w104858 w27432 w392167 w111248 w217871 w186076 w194870 w331946 w60036 w358693 w97272 w256214 w384021 w71240,1,0,0,0,0
7194,w237465 w125056 w334211 w66980 w223059 w111411 w500005 w277040 w365489 w52100 w234583 w221983,0,0,0,0,1
227,w195317 w381413 w311583 w34893 w162756 w283853 w206393 w15393 w105773 w326377 w232128 w395350 w17904 w26791 w34893 w344365 w295346 w314686 w500047 w85858 w133837 w380494 w241910,1,0,1,0,0
6911,w204762 w150363 w392147 w177103 w36882 w264542 w240587 w194870 w294269 w69057 w374393 w106327 w270233 w261113 w374393 w247655 w204698 w34893 w253845 w20297 w148641 w47586 w274452 w384021 w33992,0,1,0,0,0
1861,w230409 w33852 w109269 w369689 w186076 w377961 w286596 w62255 w115549 w213509 w500021 w270233 w223897 w19283 w260920 w34893 w81461 w105773 w375163 w71220 w217871 w90685 w34893 w382355 w374393 w115549 w213509 w392167,1,0,0,0,0
5439,w237465 w125056 w66980 w254516 w223059 w111411 w101837 w96414 w70856 w221983,0,0,0,0,1
1937,w101837 w184941 w286596 w70969 w256905 w292000 w217871 w148650 w220790 w207614 w20894 w247655 w500010 w136109 w138576 w21232 w15393,1,0,1,0,0
996,w256897 w305244 w197783 w317736 w146845 w207614 w270233 w40082 w77840 w34893 w99560 w314686 w186076 w399290 w194870 w52572 w20297 w336139 w198149 w135431 w198149 w384027 w118603 w115724 w332345,0,0,1,0,0
524,w279289 w61795 w286461 w308610 w111248 w71392 w253067 w57825 w256214 w217871 w111248 w91800 w263923 w314686,1,0,1,0,0
4183,w194870 w256553 w37419 w218713 w286461 w339290 w14299 w300610 w29840 w71240 w277040 w333024 w142655 w47586 w250138,1,0,0,1,0
2470,w237465 w189406 w279437 w194870 w351537 w111248 w303170 w14299 w277040 w221983 w150520 w59496 w34893 w189307 w352013 w187552 w239430 w133157 w333024 w121255 w193800 w120979,0,1,0,0,1
4326,w237465 w34893 w234583 w113935 w382662 w8992 w553 w500077 w177163 w111939 w217871 w205775 w241910,1,0,1,0,0
4327,w204762 w338476 w331534 w48776 w198149 w325608 w311583 w70440 w48576 w85032 w155034 w311583 w265585 w214312 w1867 w120979,0,1,1,0,0
3459,w195317 w256553 w218713 w193846 w186076 w194870 w6718 w286461 w173688 w85858 w144920 w187552 w241910 w312941 w117890 w322224 w15393,1,0,1,0,0
3461,w254516 w93366 w204762 w150363 w331806 w236919 w33992 w309353 w399113 w34893 w241180 w267098 w276473 w332345 w26791 w256897 w168417 w366647,1,0,1,0,0
2527,w194870 w236919 w101837 w310549 w241910 w4545 w34893 w225739 w254516 w187397 w374393 w384027 w132739 w91800 w314686,0,0,1,0,0
2702,w237465 w125056 w67524 w217871 w230090 w286461 w89538 w104555 w394746 w111939 w34893 w198149 w333968 w292000 w357333 w172766 w138132 w202313 w342007,1,0,0,0,0
3483,w194870 w220342 w308610 w50555 w234775 w48776 w280823 w217871 w112319 w165609 w288320 w183524 w384021 w1867 w120979 w186076 w44158 w240313 w500174 w116919 w500273 w193116 w174098,0,1,1,1,0
2758,w388086 w268930 w97272 w375528 w90685 w267098 w368487 w12685 w308610 w80938 w22890 w500005 w241910 w48576 w276703 w246097 w222772,1,0,1,0,0
3976,w500024 w27013 w30571 w144920 w172251 w374089 w368487 w276473 w234775 w223408 w12685 w370005 w217871 w114650 w204762 w101681 w147936 w314686,0,0,1,0,0
6562,w186457 w373517 w294269 w209913 w24292 w66980 w224831 w195317 w127737 w34893 w500503 w145577 w162756 w33992 w312941 w98471 w304300 w55693 w15393,1,0,0,0,0
4885,w373517 w347736 w162965 w34893 w39218 w223408 w186648 w233699 w392167 w45765 w93366 w34893 w111248 w382662 w24432 w257095 w33992,1,1,0,0,0
4347,w195317 w256553 w39218 w204762 w500017 w15393 w230346 w66980 w13069 w42169 w251935 w185379 w34893 w111248 w206066 w385820 w177163 w126631 w119716 w70969,1,0,1,0,0
2676,w194870 w371640 w217871 w301260 w136665 w133157 w60883 w250138 w218713 w225739 w250693 w84391 w66980 w318673 w290970 w334993 w380347 w253067 w4068 w342007,1,0,0,1,0
3270,w83749 w194870 w115114 w66980 w277040 w284602 w112474 w121255 w221983 w333968 w97882 w54702 w286596 w12685,0,0,1,0,1
741,w186457 w373517 w294269 w209913 w24292 w66980 w195317 w127737 w34893 w111248 w500256 w207476 w375088 w6645 w202665 w86171 w257789 w272539 w197783 w33992 w241910 w302513 w217871 w317814 w107897 w500009,1,0,1,0,0
1390,w159784 w204762 w34234 w179270 w342007 w239332 w264542 w240587 w194870 w294269 w69057 w374393 w106327 w270233 w374393 w247655 w204698 w34893 w253845 w20297 w189113 w173688 w85858 w197783 w221983,1,0,0,0,1
6194,w305249 w341569 w362953 w360226 w120979 w389481 w93366 w388541 w86449 w207614 w51947 w119705 w159413 w59496 w145543 w172717 w118125 w120979 w50916 w500190,0,1,0,0,0
7248,w186457 w373517 w294269 w209913 w24292 w66980 w224831 w195317 w34893 w111248 w500457 w22890 w1867 w120979 w312941 w121255 w193800 w71240,1,1,0,0,0
4262,w111248 w200253 w397626 w361596 w62255 w217871 w66570 w118125 w120979 w173688 w399554 w274452 w94172 w120979 w217871 w343753 w225739 w34893 w382355 w374393,0,1,0,0,0
5627,w254516 w356796 w191555 w270233 w82341 w245065 w247655 w270233 w186076 w382355 w84933 w379920 w118355 w70969 w162756 w255783 w121255 w193800 w120979,0,1,1,0,0
2481,w500078 w20297 w360699 w34893 w39218 w350868 w102910 w324129 w234517 w36882 w89538 w320917 w234775 w223408 w217871 w89538 w309016 w331534 w286596 w120979,0,1,0,0,0
3171,w75959 w380494 w500021 w48576 w292000 w305137 w384857 w47586 w235668 w240587 w305925 w207614 w386149 w20894 w7678 w198528 w197783 w362009,1,0,1,0,0
1189,w142023 w356690 w186076 w309049 w373517 w6691 w275199 w374393 w22432 w173688 w4068 w36882 w186076 w5713 w356690 w186076 w398645 w286461 w383444 w39138 w262522 w365489 w15393,1,1,0,0,0
2394,w373517 w350483 w37419 w162965 w286461 w290766 w54702 w368487 w241910 w311583 w263923 w241910,0,0,1,0,0
4627,w93366 w194870 w393987 w39222 w174897 w271715 w286461 w82341 w89538 w27013 w126631 w119716 w314686 w275199 w374393 w267098 w276473 w115004 w322224 w392167 w322219 w195317 w357832 w186076 w194870 w189105,1,0,1,0,0
3034,w50127 w217871 w163419 w374012 w93366 w120502 w217871 w368918 w19283 w236731 w186076 w194870 w149925 w339655 w374393 w26335 w142266 w331534 w121255 w193800 w120979 w188324 w241910,0,1,1,0,0
1403,w294195 w34893 w367508 w751 w66217 w165492 w276473 w188324 w27432 w376233 w250138 w300894 w342007,1,0,0,1,0
5091,w225739 w34893 w301260 w289292 w333652 w116919 w221983 w82539 w198528 w380494 w221983 w183601 w311583 w61358 w322219 w139689 w24134 w395130 w165609 w317619 w18330 w1867 w120979,0,1,0,0,1
2168,w318673 w283772 w161332 w121255 w193800 w500041 w301033 w20160 w374393 w194870 w223736 w237465 w302460 w186076 w151648 w378209 w500004 w133157 w292536 w321998 w376233 w250138 w186076 w358094 w86534,1,0,0,1,0
5820,w195317 w127737 w342532 w198528 w173688 w85858 w241910 w111248 w301070 w319927 w22890 w120979 w217871 w186076 w194870 w331946 w60036 w358693 w291202 w121255 w193800 w331534 w163007,1,1,1,0,0
6668,w135270 w345243 w358627 w181937 w33992 w76913 w311583 w293859 w217871 w186076 w121255 w193800 w75397 w311583 w115915 w225739,1,1,0,0,0
756,w53495 w306061 w372126 w47982 w66980 w189406 w71392 w217871 w127234 w261297 w135270 w26335 w74232 w123298 w34893 w173688 w399554 w126631 w119716 w314686 w111248 w103141 w105773 w318673 w45021 w380347,1,0,1,0,0
